0.133442	0	810	8	1	2
0.133492	0	811	8	1	2
0.134697	0	785	8	1	2
0.150191	0	785	8	1	2
0.153098	0	785	8	1	2
0.164067	0	785	8	1	2
0.164335	0	785	8	1	2
0.164579	0	785	8	1	2
0.166360	0	785	8	1	2
0.166608	0	785	8	1	2
0.172719	0	785	8	1	2
0.173457	0	785	8	1	2
0.177452	0	785	8	1	2
0.177717	0	785	8	1	2
0.177959	0	785	8	1	2
0.179672	0	785	8	1	2
0.179922	0	785	8	1	2
0.183170	0	785	8	1	2
0.185700	0	785	8	1	2
0.185963	0	785	8	1	2
0.186205	0	785	8	1	2
0.187897	0	785	8	1	2
0.188146	0	785	8	1	2
0.190576	0	785	8	1	2
0.196985	0	786	8	1	2
0.198471	0	787	8	1	2
0.199865	0	788	8	1	2
0.201381	0	789	8	1	2
0.202884	0	790	8	1	2
0.204427	0	791	8	1	2
0.205976	0	792	8	1	2
0.207476	0	793	8	1	2
0.208999	0	794	8	1	2
0.210573	0	785	8	1	2
0.214817	0	786	8	1	2
0.224864	0	786	8	1	2
0.226228	0	787	8	1	2
0.227324	0	785	8	1	2
0.243878	0	785	8	1	2
0.244141	0	785	8	1	2
0.244384	0	785	8	1	2
0.246099	0	785	8	1	2
0.246359	0	785	8	1	2
0.250664	0	785	8	1	2
0.252657	0	785	8	1	2
0.252657	0	786	8	1	2
0.265530	0	785	8	1	2
0.274889	0	785	8	1	2
0.287243	0	788	8	1	2
0.301542	0	789	8	1	2
0.302979	0	785	8	1	2
0.311535	0	786	8	1	2
0.312952	0	785	8	1	2
0.313305	0	786	8	1	2
0.314017	0	787	8	1	2
0.328209	0	785	8	1	2
0.330430	0	785	8	1	2
0.332583	0	785	8	1	2
0.333100	0	786	8	1	2
0.333727	0	787	8	1	2
0.334224	0	788	8	1	2
0.334796	0	789	8	1	2
0.335429	0	790	8	1	2
0.336029	0	791	8	1	2
0.336681	0	792	8	1	2
0.337326	0	793	8	1	2
0.337904	0	794	8	1	2
0.338564	0	785	8	1	2
0.344688	0	786	8	1	2
0.346145	0	787	8	1	2
0.347665	0	788	8	1	2
0.349408	0	789	8	1	2
0.352483	0	790	8	1	2
0.355116	0	791	8	1	2
0.362770	0	792	8	1	2
0.366318	0	793	8	1	2
0.367900	0	794	8	1	2
0.370969	0	795	8	1	2
0.372819	0	796	8	1	2
0.374474	0	797	8	1	2
0.377631	0	798	8	1	2
0.383330	0	799	8	1	2
0.385387	0	800	8	1	2
0.386884	0	801	8	1	2
0.389250	0	802	8	1	2
0.390903	0	803	8	1	2
0.392880	0	804	8	1	2
0.398179	0	805	8	1	2
0.399770	0	806	8	1	2
0.401708	0	807	8	1	2
0.404007	0	808	8	1	2
0.406575	0	809	8	1	2
0.408331	0	810	8	1	2
0.409995	0	811	8	1	2
0.413061	0	812	8	1	2
0.415076	0	813	8	1	2
0.417380	0	814	8	1	2
0.419210	0	815	8	1	2
0.421167	0	816	8	1	2
0.424535	0	817	8	1	2
0.427156	0	818	8	1	2
0.430401	0	819	8	1	2
0.434088	0	820	8	1	2
0.435931	0	821	8	1	2
0.439306	0	822	8	1	2
0.442757	0	823	8	1	2
0.444145	0	824	8	1	2
0.446109	0	825	8	1	2
0.449516	0	826	8	1	2
0.451272	0	827	8	1	2
0.456078	0	828	8	1	2
0.459920	0	829	8	1	2
0.464001	0	830	8	1	2
0.465980	0	831	8	1	2
0.467530	0	832	8	1	2
0.469249	0	833	8	1	2
0.471195	0	834	8	1	2
0.474518	0	835	8	1	2
0.476369	0	836	8	1	2
0.478627	0	837	8	1	2
0.482702	0	838	8	1	2
0.485222	0	839	8	1	2
0.487175	0	840	8	1	2
0.489517	0	841	8	1	2
0.491205	0	842	8	1	2
0.493251	0	843	8	1	2
0.494838	0	844	8	1	2
0.496849	0	845	8	1	2
0.498484	0	846	8	1	2
0.501252	0	847	8	1	2
0.503554	0	848	8	1	2
0.504747	0	849	8	1	2
0.509257	0	850	8	1	2
0.513027	0	851	8	1	2
0.514453	0	852	8	1	2
0.517507	0	853	8	1	2
0.519059	0	854	8	1	2
0.521086	0	855	8	1	2
0.524264	0	856	8	1	2
0.526024	0	857	8	1	2
0.527689	0	858	8	1	2
0.529479	0	859	8	1	2
0.531239	0	860	8	1	2
0.534356	0	861	8	1	2
0.537374	0	862	8	1	2
0.539338	0	863	8	1	2
0.541300	0	864	8	1	2
0.543265	0	865	8	1	2
0.544667	0	866	8	1	2
0.548428	0	867	8	1	2
0.549999	0	868	8	1	2
0.552419	0	869	8	1	2
0.554796	0	870	8	1	2
0.556337	0	871	8	1	2
0.558010	0	872	8	1	2
0.560022	0	873	8	1	2
0.562741	0	874	8	1	2
0.565018	0	875	8	1	2
0.566498	0	876	8	1	2
0.569514	0	877	8	1	2
0.571015	0	878	8	1	2
0.573537	0	879	8	1	2
0.575435	0	880	8	1	2
0.577922	0	881	8	1	2
0.579834	0	882	8	1	2
0.585817	0	883	8	1	2
0.588145	0	884	8	1	2
0.589097	0	885	8	1	2
0.590107	0	886	8	1	2
0.591060	0	887	8	1	2
0.592071	0	888	8	1	2
0.593029	0	889	8	1	2
0.593982	0	890	8	1	2
0.594994	0	891	8	1	2
0.595955	0	892	8	1	2
0.596910	0	893	8	1	2
0.599242	0	894	8	1	2
0.600203	0	895	8	1	2
0.601157	0	896	8	1	2
0.602169	0	897	8	1	2
0.603128	0	898	8	1	2
0.604088	0	899	8	1	2
0.605049	0	900	8	1	2
0.642801	0	785	8	1	2
0.789062	0	785	8	1	2
0.791104	0	785	8	1	2
0.791104	0	786	8	1	2
0.793792	0	785	8	1	2
0.859378	0	785	8	1	2
0.859996	0	785	8	1	2
0.876097	0	785	8	1	2
0.876097	0	786	8	1	2
0.880795	0	785	8	1	2
0.889340	0	785	8	1	2
0.897509	0	785	8	1	2
0.908267	0	785	8	1	2
0.915151	0	785	8	1	2
0.915151	0	786	8	1	2
0.915151	0	787	8	1	2
0.922438	0	785	8	1	2
0.930008	0	785	8	1	2
0.933841	0	785	8	1	2
0.940403	0	785	8	1	2
0.964329	0	785	8	1	2
0.968698	0	785	8	1	2
0.980552	0	785	8	1	2
0.984868	0	785	8	1	2
0.984868	0	786	8	1	2
0.993000	0	785	8	1	2
0.993000	0	786	8	1	2
1.092205	0	785	8	1	2
1.102986	0	785	8	1	2
1.152688	0	785	8	1	2
1.164916	0	785	8	1	2
1.164916	0	786	8	1	2
1.201235	0	785	8	1	2
1.201235	0	786	8	1	2
1.208521	0	785	8	1	2
1.208521	0	786	8	1	2
1.221420	0	785	8	1	2
1.227459	0	785	8	1	2
1.227459	0	786	8	1	2
1.236346	0	785	8	1	2
1.240353	0	785	8	1	2
1.244532	0	785	8	1	2
1.247350	0	785	8	1	2
1.254778	0	785	8	1	2
1.262334	0	785	8	1	2
1.270574	0	785	8	1	2
1.278138	0	785	8	1	2
1.290199	0	785	8	1	2
1.290199	0	786	8	1	2
1.293736	0	785	8	1	2
1.298659	0	785	8	1	2
1.306653	0	785	8	1	2
1.314553	0	785	8	1	2
1.314553	0	786	8	1	2
1.321790	0	785	8	1	2
1.321790	0	786	8	1	2
1.321790	0	787	8	1	2
1.327657	0	785	8	1	2
1.338053	0	785	8	1	2
1.344844	0	785	8	1	2
1.344844	0	786	8	1	2
1.356649	0	785	8	1	2
1.365768	0	785	8	1	2
1.372962	0	785	8	1	2
1.379167	0	785	8	1	2
1.390936	0	785	8	1	2
1.390936	0	786	8	1	2
1.390936	0	787	8	1	2
1.401343	0	785	8	1	2
1.401343	0	786	8	1	2
1.413568	0	785	8	1	2
1.426262	0	785	8	1	2
1.430223	0	785	8	1	2
1.439069	0	785	8	1	2
1.447317	0	785	8	1	2
1.447317	0	786	8	1	2
1.447317	0	787	8	1	2
1.463776	0	785	8	1	2
1.487624	0	785	8	1	2
1.487624	0	786	8	1	2
1.487624	0	787	8	1	2
1.497640	0	785	8	1	2
1.497640	0	786	8	1	2
1.505123	0	785	8	1	2
1.505123	0	786	8	1	2
1.505123	0	787	8	1	2
1.510284	0	785	8	1	2
1.510284	0	786	8	1	2
1.522902	0	785	8	1	2
1.529342	0	785	8	1	2
1.537794	0	785	8	1	2
1.537794	0	786	8	1	2
1.552746	0	785	8	1	2
1.562368	0	785	8	1	2
1.569110	0	785	8	1	2
1.578022	0	785	8	1	2
1.581499	0	785	8	1	2
1.590048	0	785	8	1	2
1.595611	0	785	8	1	2
1.598831	0	785	8	1	2
1.606507	0	785	8	1	2
1.610544	0	785	8	1	2
1.617629	0	785	8	1	2
1.625499	0	785	8	1	2
1.639253	0	785	8	1	2
1.652665	0	785	8	1	2
1.662667	0	785	8	1	2
1.662667	0	786	8	1	2
1.670753	0	785	8	1	2
1.677955	0	785	8	1	2
1.686258	0	785	8	1	2
1.692572	0	785	8	1	2
1.699475	0	785	8	1	2
1.712844	0	785	8	1	2
1.722837	0	785	8	1	2
1.730661	0	785	8	1	2
1.735979	0	785	8	1	2
1.745120	0	785	8	1	2
1.748999	0	785	8	1	2
1.755611	0	785	8	1	2
1.760800	0	785	8	1	2
1.765127	0	785	8	1	2
1.773569	0	785	8	1	2
1.783898	0	785	8	1	2
1.789309	0	785	8	1	2
1.793910	0	785	8	1	2
1.801903	0	785	8	1	2
1.810515	0	785	8	1	2
1.814660	0	785	8	1	2
1.814660	0	786	8	1	2
1.814660	0	787	8	1	2
1.820955	0	785	8	1	2
1.829440	0	785	8	1	2
1.829440	0	786	8	1	2
1.841704	0	785	8	1	2
1.841704	0	786	8	1	2
1.854661	0	785	8	1	2
1.858070	0	785	8	1	2
1.868793	0	785	8	1	2
1.874945	0	785	8	1	2
1.884746	0	785	8	1	2
1.896982	0	785	8	1	2
1.903003	0	785	8	1	2
1.906027	0	785	8	1	2
1.912882	0	785	8	1	2
1.921396	0	785	8	1	2
1.930090	0	785	8	1	2
1.941019	0	785	8	1	2
1.950701	0	785	8	1	2
1.956362	0	785	8	1	2
1.964165	0	785	8	1	2
1.964165	0	786	8	1	2
1.972896	0	785	8	1	2
1.978474	0	785	8	1	2
1.978474	0	786	8	1	2
1.991642	0	785	8	1	2
1.998411	0	785	8	1	2
2.006882	0	785	8	1	2
2.010346	0	785	8	1	2
2.019044	0	785	8	1	2
2.028259	0	785	8	1	2
2.034560	0	785	8	1	2
2.040984	0	785	8	1	2
2.050455	0	785	8	1	2
2.067039	0	785	8	1	2
2.074597	0	785	8	1	2
2.082953	0	785	8	1	2
2.087457	0	785	8	1	2
2.093180	0	785	8	1	2
2.093180	0	786	8	1	2
2.104300	0	785	8	1	2
2.110767	0	785	8	1	2
2.120079	0	785	8	1	2
2.147361	0	785	8	1	2
2.156308	0	785	8	1	2
2.162693	0	785	8	1	2
2.162693	0	786	8	1	2
2.162693	0	787	8	1	2
2.170437	0	785	8	1	2
2.183718	0	785	8	1	2
2.183718	0	786	8	1	2
2.188428	0	785	8	1	2
2.201097	0	785	8	1	2
2.213895	0	785	8	1	2
2.218876	0	785	8	1	2
2.230324	0	785	8	1	2
2.230324	0	786	8	1	2
2.238204	0	785	8	1	2
2.241912	0	785	8	1	2
2.252130	0	785	8	1	2
2.258126	0	785	8	1	2
2.265451	0	785	8	1	2
2.265451	0	786	8	1	2
2.265451	0	787	8	1	2
2.274572	0	785	8	1	2
2.274572	0	786	8	1	2
2.284683	0	785	8	1	2
2.284683	0	786	8	1	2
2.289629	0	785	8	1	2
2.294613	0	785	8	1	2
2.305878	0	785	8	1	2
2.315128	0	785	8	1	2
2.315128	0	786	8	1	2
2.327588	0	785	8	1	2
2.327588	0	786	8	1	2
2.338722	0	785	8	1	2
2.338722	0	786	8	1	2
2.359610	0	785	8	1	2
2.368176	0	785	8	1	2
2.378188	0	785	8	1	2
2.386896	0	785	8	1	2
2.389725	0	785	8	1	2
2.397631	0	785	8	1	2
2.411243	0	785	8	1	2
2.422314	0	785	8	1	2
2.422314	0	786	8	1	2
2.435499	0	785	8	1	2
2.435499	0	786	8	1	2
2.448703	0	785	8	1	2
2.448703	0	786	8	1	2
2.458447	0	785	8	1	2
2.458447	0	786	8	1	2
2.458447	0	787	8	1	2
2.479564	0	785	8	1	2
2.483622	0	785	8	1	2
2.500659	0	785	8	1	2
2.500659	0	786	8	1	2
2.500659	0	787	8	1	2
2.513737	0	785	8	1	2
2.519588	0	785	8	1	2
2.519588	0	786	8	1	2
2.519588	0	787	8	1	2
2.534700	0	785	8	1	2
2.546782	0	785	8	1	2
2.554922	0	785	8	1	2
2.564108	0	785	8	1	2
2.576155	0	785	8	1	2
2.576155	0	786	8	1	2
2.582900	0	785	8	1	2
2.587746	0	785	8	1	2
2.587746	0	786	8	1	2
2.587746	0	787	8	1	2
2.595918	0	785	8	1	2
2.595918	0	786	8	1	2
2.599355	0	785	8	1	2
2.599355	0	786	8	1	2
2.599355	0	787	8	1	2
2.614167	0	785	8	1	2
2.618807	0	785	8	1	2
2.628485	0	785	8	1	2
2.640881	0	785	8	1	2
2.648824	0	785	8	1	2
2.648824	0	786	8	1	2
2.656313	0	785	8	1	2
2.663558	0	785	8	1	2
2.675456	0	785	8	1	2
2.684147	0	785	8	1	2
2.684147	0	786	8	1	2
2.691482	0	785	8	1	2
2.703386	0	785	8	1	2
2.707481	0	785	8	1	2
2.724953	0	785	8	1	2
2.739805	0	785	8	1	2
2.744620	0	785	8	1	2
2.758473	0	785	8	1	2
2.766295	0	785	8	1	2
2.773702	0	785	8	1	2
2.773702	0	786	8	1	2
2.773702	0	787	8	1	2
2.786892	0	785	8	1	2
2.786892	0	786	8	1	2
2.792355	0	785	8	1	2
2.800355	0	785	8	1	2
2.800355	0	786	8	1	2
2.808931	0	785	8	1	2
2.926112	0	785	8	1	2
2.926112	0	786	8	1	2
2.926112	0	787	8	1	2
2.937946	0	785	8	1	2
2.946120	0	785	8	1	2
2.946120	0	786	8	1	2
2.954578	0	785	8	1	2
2.954578	0	786	8	1	2
2.954578	0	787	8	1	2
2.986373	0	786	8	0	2
2.986435	0	785	8	1	2
3.002250	0	785	8	0	2
3.002310	0	785	8	1	2
3.002375	0	785	8	0	2
3.002434	0	785	8	1	2
3.002589	0	785	8	0	2
3.002648	0	785	8	1	2
3.002711	0	785	8	0	2
3.002770	0	785	8	1	2
3.002835	0	785	8	0	2
3.002894	0	785	8	1	2
3.003028	0	785	8	0	2
3.003087	0	786	8	1	2
3.003149	0	786	8	0	2
3.003149	0	787	8	0	2
3.003208	0	786	8	1	2
3.003305	0	786	8	0	2
3.003365	0	785	8	1	2
3.003474	0	785	8	0	2
3.003538	0	785	8	0	2
3.003597	0	785	8	1	2
3.003693	0	785	8	0	2
3.003718	0	786	8	0	2
3.006398	0	785	8	1	2
3.020948	0	785	8	1	2
3.024286	0	785	8	1	2
3.034541	0	785	8	1	2
3.043390	0	785	8	1	2
3.072528	0	785	8	1	2
3.087166	0	785	8	1	2
3.088265	0	785	8	1	2
3.117386	0	785	8	1	2
3.118459	0	785	8	0	2
3.120511	0	785	8	1	2
3.123906	0	785	8	1	2
3.124172	0	785	8	1	2
3.124417	0	785	8	1	2
3.126150	0	785	8	1	2
3.126399	0	785	8	1	2
3.131973	0	785	8	1	2
3.133063	0	785	8	1	2
3.133752	0	785	8	0	2
3.135346	0	785	8	1	2
3.135616	0	785	8	1	2
3.135860	0	785	8	1	2
3.137599	0	785	8	1	2
3.137847	0	785	8	1	2
3.141357	0	785	8	1	2
3.141619	0	785	8	1	2
3.141882	0	785	8	1	2
3.143603	0	785	8	1	2
3.143846	0	785	8	1	2
3.147385	0	785	8	1	2
3.147651	0	785	8	1	2
3.147898	0	785	8	1	2
3.149618	0	785	8	1	2
3.149864	0	785	8	1	2
3.155447	0	785	8	1	2
3.165984	0	785	8	1	2
3.176512	0	785	8	1	2
3.177907	0	785	8	1	2
3.178422	0	785	8	1	2
3.185462	0	785	8	0	2
3.187059	0	785	8	1	2
3.187327	0	785	8	1	2
3.187572	0	785	8	1	2
3.189300	0	785	8	1	2
3.189549	0	785	8	1	2
3.195983	0	785	8	1	2
3.197107	0	785	8	1	2
3.199138	0	785	8	1	2
3.209572	0	785	8	0	2
3.211132	0	785	8	1	2
3.211396	0	785	8	1	2
3.211641	0	785	8	1	2
3.213367	0	785	8	1	2
3.213621	0	785	8	1	2
3.219205	0	785	8	1	2
3.219507	0	785	8	1	2
3.219853	0	785	8	1	2
3.221246	0	785	8	1	2
3.221760	0	785	8	1	2
3.222653	0	785	8	0	2
3.224265	0	785	8	1	2
3.224533	0	785	8	1	2
3.224777	0	785	8	1	2
3.226498	0	785	8	1	2
3.226752	0	785	8	1	2
3.236409	0	785	8	1	2
3.237736	0	785	8	1	2
3.249819	0	785	8	1	2
3.258941	0	785	8	1	2
3.265358	0	785	8	0	2
3.266911	0	785	8	1	2
3.267175	0	785	8	1	2
3.267419	0	785	8	1	2
3.269164	0	785	8	1	2
3.269417	0	785	8	1	2
3.275894	0	785	8	1	2
3.279100	0	785	8	1	2
3.287710	0	785	8	0	2
3.289273	0	785	8	1	2
3.289538	0	785	8	1	2
3.289781	0	785	8	1	2
3.291511	0	785	8	1	2
3.291758	0	785	8	1	2
3.297316	0	785	8	1	2
3.298641	0	785	8	1	2
3.305633	0	785	8	1	2
3.306051	0	785	8	1	2
3.306454	0	785	8	1	2
3.314120	0	785	8	1	2
3.323617	0	785	8	0	2
3.325789	0	785	8	1	2
3.326053	0	785	8	1	2
3.326301	0	785	8	1	2
3.328037	0	785	8	1	2
3.328285	0	785	8	1	2
3.334676	0	785	8	1	2
3.339702	0	785	8	1	2
3.340784	0	785	8	1	2
3.344965	0	785	8	0	2
3.346533	0	785	8	1	2
3.346798	0	785	8	1	2
3.347042	0	785	8	1	2
3.348792	0	785	8	1	2
3.349038	0	785	8	1	2
3.357062	0	785	8	1	2
3.359119	0	785	8	1	2
3.359724	0	785	8	1	2
3.359724	0	786	8	1	2
3.368091	0	785	8	1	2
3.378702	0	785	8	1	2
3.379002	0	785	8	1	2
3.379315	0	785	8	1	2
3.382364	0	785	8	0	2
3.384025	0	785	8	1	2
3.386834	0	785	8	1	2
3.390450	0	785	8	1	2
3.392481	0	785	8	1	2
3.392481	0	786	8	1	2
3.396052	0	785	8	1	2
3.396563	0	785	8	1	2
3.406068	0	785	8	1	2
3.416929	0	785	8	1	2
3.431061	0	785	8	1	2
3.434523	0	785	8	1	2
3.446704	0	785	8	1	2
3.447284	0	785	8	1	2
3.451302	0	785	8	1	2
3.452100	0	785	8	0	2
3.452160	0	785	8	1	2
3.453756	0	785	8	0	2
3.453815	0	785	8	1	2
3.453922	0	785	8	0	2
3.453982	0	785	8	1	2
3.454043	0	785	8	0	2
3.454103	0	785	8	1	2
3.454199	0	785	8	0	2
3.454259	0	785	8	1	2
3.454365	0	785	8	0	2
3.454429	0	785	8	0	2
3.454489	0	785	8	1	2
3.454582	0	785	8	0	2
3.459662	0	785	8	1	2
3.461698	0	785	8	1	2
3.461698	0	786	8	1	2
3.465238	0	785	8	1	2
3.465747	0	785	8	1	2
3.466371	0	785	8	1	2
3.478239	0	785	8	1	2
3.478856	0	785	8	1	2
3.498369	0	785	8	1	2
3.505569	0	785	8	1	2
3.513768	0	785	8	1	2
3.524447	0	785	8	1	2
3.531377	0	785	8	1	2
3.531377	0	786	8	1	2
3.531377	0	787	8	1	2
3.538619	0	785	8	1	2
3.546283	0	785	8	1	2
3.550071	0	785	8	1	2
3.556604	0	785	8	1	2
3.564085	0	785	8	1	2
3.573251	0	785	8	1	2
3.584969	0	785	8	1	2
3.589315	0	785	8	1	2
3.589315	0	786	8	1	2
3.597575	0	785	8	1	2
3.597575	0	786	8	1	2
3.606178	0	785	8	1	2
3.606178	0	786	8	1	2
3.617675	0	785	8	1	2
3.630593	0	785	8	1	2
3.643879	0	785	8	1	2
3.643879	0	786	8	1	2
3.652346	0	785	8	1	2
3.652346	0	786	8	1	2
3.657543	0	785	8	1	2
3.657543	0	786	8	1	2
3.670402	0	785	8	1	2
3.676444	0	785	8	1	2
3.676444	0	786	8	1	2
3.684168	0	785	8	1	2
3.689324	0	785	8	1	2
3.693422	0	785	8	1	2
3.696334	0	785	8	1	2
3.703759	0	785	8	1	2
3.711318	0	785	8	1	2
3.719557	0	785	8	1	2
3.727115	0	785	8	1	2
3.739282	0	785	8	1	2
3.739282	0	786	8	1	2
3.742727	0	785	8	1	2
3.747681	0	785	8	1	2
3.755635	0	785	8	1	2
3.763459	0	785	8	1	2
3.763459	0	786	8	1	2
3.770773	0	785	8	1	2
3.770773	0	786	8	1	2
3.770773	0	787	8	1	2
3.776640	0	785	8	1	2
3.787029	0	785	8	1	2
3.793800	0	785	8	1	2
3.793800	0	786	8	1	2
3.805512	0	785	8	1	2
3.814476	0	785	8	1	2
3.821802	0	785	8	1	2
3.827980	0	785	8	1	2
3.839917	0	785	8	1	2
3.839917	0	786	8	1	2
3.839917	0	787	8	1	2
3.850323	0	785	8	1	2
3.850323	0	786	8	1	2
3.862623	0	785	8	1	2
3.875304	0	785	8	1	2
3.879207	0	785	8	1	2
3.887888	0	785	8	1	2
3.896166	0	785	8	1	2
3.896166	0	786	8	1	2
3.896166	0	787	8	1	2
3.909366	0	785	8	1	2
3.909366	0	786	8	1	2
3.909366	0	787	8	1	2
3.922700	0	785	8	1	2
3.922700	0	786	8	1	2
3.930209	0	785	8	1	2
3.930209	0	786	8	1	2
3.930209	0	787	8	1	2
3.935372	0	785	8	1	2
3.935372	0	786	8	1	2
3.947984	0	785	8	1	2
3.954384	0	785	8	1	2
3.962887	0	785	8	1	2
3.962887	0	786	8	1	2
3.977894	0	785	8	1	2
3.987463	0	785	8	1	2
3.994215	0	785	8	1	2
4.003184	0	785	8	1	2
4.006621	0	785	8	1	2
4.015161	0	785	8	1	2
4.020722	0	785	8	1	2
4.023931	0	785	8	1	2
4.031525	0	785	8	1	2
4.035635	0	785	8	1	2
4.042670	0	785	8	1	2
4.050588	0	785	8	1	2
4.064354	0	785	8	1	2
4.077767	0	785	8	1	2
4.087830	0	785	8	1	2
4.087830	0	786	8	1	2
4.095796	0	785	8	1	2
4.103167	0	785	8	1	2
4.111380	0	785	8	1	2
4.117667	0	785	8	1	2
4.124610	0	785	8	1	2
4.138461	0	785	8	1	2
4.147939	0	785	8	1	2
4.155786	0	785	8	1	2
4.161081	0	785	8	1	2
4.170219	0	785	8	1	2
4.174094	0	785	8	1	2
4.180649	0	785	8	1	2
4.185900	0	785	8	1	2
4.190228	0	785	8	1	2
4.198668	0	785	8	1	2
4.209006	0	785	8	1	2
4.214407	0	785	8	1	2
4.219022	0	785	8	1	2
4.227068	0	785	8	1	2
4.235619	0	785	8	1	2
4.239784	0	785	8	1	2
4.239784	0	786	8	1	2
4.239784	0	787	8	1	2
4.246047	0	785	8	1	2
4.254532	0	785	8	1	2
4.254532	0	786	8	1	2
4.266816	0	785	8	1	2
4.266816	0	786	8	1	2
4.279809	0	785	8	1	2
4.283171	0	785	8	1	2
4.294047	0	785	8	1	2
4.300034	0	785	8	1	2
4.309872	0	785	8	1	2
4.322081	0	785	8	1	2
4.328116	0	785	8	1	2
4.331086	0	785	8	1	2
4.337960	0	785	8	1	2
4.346486	0	785	8	1	2
4.355123	0	785	8	1	2
4.366057	0	785	8	1	2
4.375786	0	785	8	1	2
4.381451	0	785	8	1	2
4.389314	0	785	8	1	2
4.389314	0	786	8	1	2
4.397976	0	785	8	1	2
4.403560	0	785	8	1	2
4.403560	0	786	8	1	2
4.417286	0	785	8	1	2
4.423507	0	785	8	1	2
4.431972	0	785	8	1	2
4.435368	0	785	8	1	2
4.444144	0	785	8	1	2
4.453371	0	785	8	1	2
4.459645	0	785	8	1	2
4.466126	0	785	8	1	2
4.475577	0	785	8	1	2
4.492266	0	785	8	1	2
4.499656	0	785	8	1	2
4.508087	0	785	8	1	2
4.512597	0	785	8	1	2
4.518269	0	785	8	1	2
4.518269	0	786	8	1	2
4.529485	0	785	8	1	2
4.535845	0	785	8	1	2
4.545171	0	785	8	1	2
4.572561	0	785	8	1	2
4.581401	0	785	8	1	2
4.587780	0	785	8	1	2
4.587780	0	786	8	1	2
4.587780	0	787	8	1	2
4.595527	0	785	8	1	2
4.608807	0	785	8	1	2
4.608807	0	786	8	1	2
4.613518	0	785	8	1	2
4.626210	0	785	8	1	2
4.638980	0	785	8	1	2
4.643912	0	785	8	1	2
4.655412	0	785	8	1	2
4.655412	0	786	8	1	2
4.663353	0	785	8	1	2
4.667003	0	785	8	1	2
4.677218	0	785	8	1	2
4.683225	0	785	8	1	2
4.690486	0	785	8	1	2
4.690486	0	786	8	1	2
4.690486	0	787	8	1	2
4.699684	0	785	8	1	2
4.699684	0	786	8	1	2
4.709774	0	785	8	1	2
4.709774	0	786	8	1	2
